premise	hypothesis	entailment	reasoning_type	function_name	g_id	answer	correct
John is not in motion.	John is brainstorming.	neutral	motion	non_motion_one_hop	2	contradiction	0
John is stationary.	John is not in motion.	entailment	motion	non_motion_one_hop	0	neutral	0
John is stationary.	John is not moving.	entailment	motion	non_motion_one_hop	0	contradiction	0
John is stationary.	John is not stationary.	contradiction	motion	non_motion_one_hop	1	contradiction	1
John is stationary.	John is moving.	contradiction	motion	non_motion_one_hop	1	contradiction	1
John is stationary.	John is in motion.	contradiction	motion	non_motion_one_hop	1	contradiction	1
John is stationary.	John is thinking.	neutral	motion	non_motion_one_hop	2	entailment	0
John is stationary.	John is ruminating.	neutral	motion	non_motion_one_hop	2	contradiction	0
John is stationary.	John is brainstorming.	neutral	motion	non_motion_one_hop	2	contradiction	0
John is not moving.	John is not in motion.	entailment	motion	non_motion_one_hop	0	neutral	0
John is not moving.	John is stationary.	entailment	motion	non_motion_one_hop	0	contradiction	0
John is not moving.	John is not stationary.	contradiction	motion	non_motion_one_hop	1	neutral	0
John is not moving.	John is moving.	contradiction	motion	non_motion_one_hop	1	contradiction	1
John is not moving.	John is in motion.	contradiction	motion	non_motion_one_hop	1	contradiction	1
John is not moving.	John is thinking.	neutral	motion	non_motion_one_hop	2	contradiction	0
John is not moving.	John is ruminating.	neutral	motion	non_motion_one_hop	2	contradiction	0
John is not moving.	John is brainstorming.	neutral	motion	non_motion_one_hop	2	contradiction	0
Jane is not in motion.	Jane is stationary.	entailment	motion	non_motion_one_hop	0	contradiction	0
Jane is not in motion.	Jane is not moving.	entailment	motion	non_motion_one_hop	0	contradiction	0
Jane is not in motion.	Jane is not stationary.	contradiction	motion	non_motion_one_hop	1	neutral	0
Jane is not in motion.	Jane is moving.	contradiction	motion	non_motion_one_hop	1	contradiction	1
Jane is not in motion.	Jane is in motion.	contradiction	motion	non_motion_one_hop	1	contradiction	1
Jane is not in motion.	Jane is thinking.	neutral	motion	non_motion_one_hop	2	contradiction	0
Jane is not in motion.	Jane is ruminating.	neutral	motion	non_motion_one_hop	2	contradiction	0
Jane is not in motion.	Jane is brainstorming.	neutral	motion	non_motion_one_hop	2	contradiction	0
Jane is stationary.	Jane is not in motion.	entailment	motion	non_motion_one_hop	0	neutral	0
Jane is stationary.	Jane is not moving.	entailment	motion	non_motion_one_hop	0	contradiction	0
Jane is stationary.	Jane is not stationary.	contradiction	motion	non_motion_one_hop	1	contradiction	1
Jane is stationary.	Jane is moving.	contradiction	motion	non_motion_one_hop	1	contradiction	1
Jane is stationary.	Jane is in motion.	contradiction	motion	non_motion_one_hop	1	contradiction	1
Jane is stationary.	Jane is thinking.	neutral	motion	non_motion_one_hop	2	entailment	0
Jane is stationary.	Jane is ruminating.	neutral	motion	non_motion_one_hop	2	contradiction	0
Jane is stationary.	Jane is brainstorming.	neutral	motion	non_motion_one_hop	2	contradiction	0
Jane is not moving.	Jane is not in motion.	entailment	motion	non_motion_one_hop	0	neutral	0
Jane is not moving.	Jane is stationary.	entailment	motion	non_motion_one_hop	0	contradiction	0
Jane is not moving.	Jane is not stationary.	contradiction	motion	non_motion_one_hop	1	neutral	0
Jane is not moving.	Jane is moving.	contradiction	motion	non_motion_one_hop	1	contradiction	1
Jane is not moving.	Jane is in motion.	contradiction	motion	non_motion_one_hop	1	contradiction	1
Jane is not moving.	Jane is thinking.	neutral	motion	non_motion_one_hop	2	contradiction	0
Jane is not moving.	Jane is ruminating.	neutral	motion	non_motion_one_hop	2	contradiction	0
Jane is not moving.	Jane is brainstorming.	neutral	motion	non_motion_one_hop	2	contradiction	0
Tom is not in motion.	Tom is stationary.	entailment	motion	non_motion_one_hop	0	contradiction	0
Tom is not in motion.	Tom is not moving.	entailment	motion	non_motion_one_hop	0	contradiction	0
Tom is not in motion.	Tom is not stationary.	contradiction	motion	non_motion_one_hop	1	neutral	0
Tom is not in motion.	Tom is moving.	contradiction	motion	non_motion_one_hop	1	contradiction	1
Tom is not in motion.	Tom is in motion.	contradiction	motion	non_motion_one_hop	1	contradiction	1
Tom is not in motion.	Tom is thinking.	neutral	motion	non_motion_one_hop	2	contradiction	0
Tom is not in motion.	Tom is ruminating.	neutral	motion	non_motion_one_hop	2	contradiction	0
Tom is not in motion.	Tom is brainstorming.	neutral	motion	non_motion_one_hop	2	contradiction	0
Tom is stationary.	Tom is not in motion.	entailment	motion	non_motion_one_hop	0	neutral	0
Tom is stationary.	Tom is not moving.	entailment	motion	non_motion_one_hop	0	contradiction	0
Tom is stationary.	Tom is not stationary.	contradiction	motion	non_motion_one_hop	1	contradiction	1
Tom is stationary.	Tom is moving.	contradiction	motion	non_motion_one_hop	1	contradiction	1
Tom is stationary.	Tom is in motion.	contradiction	motion	non_motion_one_hop	1	contradiction	1
Tom is stationary.	Tom is thinking.	neutral	motion	non_motion_one_hop	2	entailment	0
Tom is stationary.	Tom is ruminating.	neutral	motion	non_motion_one_hop	2	contradiction	0
Tom is stationary.	Tom is brainstorming.	neutral	motion	non_motion_one_hop	2	contradiction	0
Tom is not moving.	Tom is not in motion.	entailment	motion	non_motion_one_hop	0	neutral	0
Tom is not moving.	Tom is stationary.	entailment	motion	non_motion_one_hop	0	contradiction	0
Tom is not moving.	Tom is not stationary.	contradiction	motion	non_motion_one_hop	1	neutral	0
Tom is not moving.	Tom is moving.	contradiction	motion	non_motion_one_hop	1	contradiction	1
Tom is not moving.	Tom is in motion.	contradiction	motion	non_motion_one_hop	1	contradiction	1
Tom is not moving.	Tom is thinking.	neutral	motion	non_motion_one_hop	2	contradiction	0
Tom is not moving.	Tom is ruminating.	neutral	motion	non_motion_one_hop	2	contradiction	0
Tom is not moving.	Tom is brainstorming.	neutral	motion	non_motion_one_hop	2	contradiction	0
Alice is not in motion.	Alice is stationary.	entailment	motion	non_motion_one_hop	0	neutral	0
Alice is not in motion.	Alice is not moving.	entailment	motion	non_motion_one_hop	0	neutral	0
Alice is not in motion.	Alice is not stationary.	contradiction	motion	non_motion_one_hop	1	neutral	0
Alice is not in motion.	Alice is moving.	contradiction	motion	non_motion_one_hop	1	contradiction	1
Alice is not in motion.	Alice is in motion.	contradiction	motion	non_motion_one_hop	1	neutral	0
Alice is not in motion.	Alice is thinking.	neutral	motion	non_motion_one_hop	2	contradiction	0
Alice is not in motion.	Alice is ruminating.	neutral	motion	non_motion_one_hop	2	neutral	1
Alice is not in motion.	Alice is brainstorming.	neutral	motion	non_motion_one_hop	2	neutral	1
Alice is stationary.	Alice is not in motion.	entailment	motion	non_motion_one_hop	0	neutral	0
Alice is stationary.	Alice is not moving.	entailment	motion	non_motion_one_hop	0	neutral	0
Alice is stationary.	Alice is not stationary.	contradiction	motion	non_motion_one_hop	1	neutral	0
Alice is stationary.	Alice is moving.	contradiction	motion	non_motion_one_hop	1	contradiction	1
Alice is stationary.	Alice is in motion.	contradiction	motion	non_motion_one_hop	1	neutral	0
Alice is stationary.	Alice is thinking.	neutral	motion	non_motion_one_hop	2	entailment	0
Alice is stationary.	Alice is ruminating.	neutral	motion	non_motion_one_hop	2	contradiction	0
Alice is stationary.	Alice is brainstorming.	neutral	motion	non_motion_one_hop	2	contradiction	0
Alice is not moving.	Alice is not in motion.	entailment	motion	non_motion_one_hop	0	neutral	0
Alice is not moving.	Alice is stationary.	entailment	motion	non_motion_one_hop	0	neutral	0
Alice is not moving.	Alice is not stationary.	contradiction	motion	non_motion_one_hop	1	neutral	0
Alice is not moving.	Alice is moving.	contradiction	motion	non_motion_one_hop	1	contradiction	1
Alice is not moving.	Alice is in motion.	contradiction	motion	non_motion_one_hop	1	neutral	0
Alice is not moving.	Alice is thinking.	neutral	motion	non_motion_one_hop	2	contradiction	0
Alice is not moving.	Alice is ruminating.	neutral	motion	non_motion_one_hop	2	neutral	1
Alice is not moving.	Alice is brainstorming.	neutral	motion	non_motion_one_hop	2	contradiction	0
John is standing.	John is not in motion.	entailment	motion	non_motion_one_hop_jerund	0	neutral	0
John is standing.	John is stationary.	entailment	motion	non_motion_one_hop_jerund	0	contradiction	0
John is standing.	John is not moving.	entailment	motion	non_motion_one_hop_jerund	0	contradiction	0
John is standing.	John is not stationary.	contradiction	motion	non_motion_one_hop_jerund	1	contradiction	1
John is standing.	John is moving.	contradiction	motion	non_motion_one_hop_jerund	1	None	0
John is standing.	John is in motion.	contradiction	motion	non_motion_one_hop_jerund	1	contradiction	1
John is standing.	John is thinking.	neutral	motion	non_motion_one_hop_jerund	2	entailment	0
John is standing.	John is ruminating.	neutral	motion	non_motion_one_hop_jerund	2	contradiction	0
John is standing.	John is brainstorming.	neutral	motion	non_motion_one_hop_jerund	2	contradiction	0
John is sleeping.	John is not in motion.	entailment	motion	non_motion_one_hop_jerund	0	contradiction	0
John is sleeping.	John is stationary.	entailment	motion	non_motion_one_hop_jerund	0	contradiction	0
John is sleeping.	John is not moving.	entailment	motion	non_motion_one_hop_jerund	0	contradiction	0
John is sleeping.	John is not stationary.	contradiction	motion	non_motion_one_hop_jerund	1	contradiction	1
John is sleeping.	John is moving.	contradiction	motion	non_motion_one_hop_jerund	1	contradiction	1
John is sleeping.	John is in motion.	contradiction	motion	non_motion_one_hop_jerund	1	contradiction	1
John is sleeping.	John is thinking.	neutral	motion	non_motion_one_hop_jerund	2	contradiction	0
John is sleeping.	John is ruminating.	neutral	motion	non_motion_one_hop_jerund	2	contradiction	0
John is sleeping.	John is brainstorming.	neutral	motion	non_motion_one_hop_jerund	2	contradiction	0
John is sitting.	John is not in motion.	entailment	motion	non_motion_one_hop_jerund	0	neutral	0
John is sitting.	John is stationary.	entailment	motion	non_motion_one_hop_jerund	0	contradiction	0
John is sitting.	John is not moving.	entailment	motion	non_motion_one_hop_jerund	0	contradiction	0
John is sitting.	John is not stationary.	contradiction	motion	non_motion_one_hop_jerund	1	contradiction	1
John is sitting.	John is moving.	contradiction	motion	non_motion_one_hop_jerund	1	contradiction	1
John is sitting.	John is in motion.	contradiction	motion	non_motion_one_hop_jerund	1	contradiction	1
John is sitting.	John is thinking.	neutral	motion	non_motion_one_hop_jerund	2	entailment	0
John is sitting.	John is ruminating.	neutral	motion	non_motion_one_hop_jerund	2	contradiction	0
John is sitting.	John is brainstorming.	neutral	motion	non_motion_one_hop_jerund	2	contradiction	0
John is laying down.	John is not in motion.	entailment	motion	non_motion_one_hop_jerund	0	neutral	0
John is laying down.	John is stationary.	entailment	motion	non_motion_one_hop_jerund	0	contradiction	0
John is laying down.	John is not moving.	entailment	motion	non_motion_one_hop_jerund	0	contradiction	0
John is laying down.	John is not stationary.	contradiction	motion	non_motion_one_hop_jerund	1	contradiction	1
John is laying down.	John is moving.	contradiction	motion	non_motion_one_hop_jerund	1	contradiction	1
John is laying down.	John is in motion.	contradiction	motion	non_motion_one_hop_jerund	1	contradiction	1
John is laying down.	John is thinking.	neutral	motion	non_motion_one_hop_jerund	2	entailment	0
John is laying down.	John is ruminating.	neutral	motion	non_motion_one_hop_jerund	2	contradiction	0
John is laying down.	John is brainstorming.	neutral	motion	non_motion_one_hop_jerund	2	contradiction	0
Jane is standing.	Jane is not in motion.	entailment	motion	non_motion_one_hop_jerund	0	neutral	0
Jane is standing.	Jane is stationary.	entailment	motion	non_motion_one_hop_jerund	0	contradiction	0
Jane is standing.	Jane is not moving.	entailment	motion	non_motion_one_hop_jerund	0	neutral	0
Jane is standing.	Jane is not stationary.	contradiction	motion	non_motion_one_hop_jerund	1	neutral	0
Jane is standing.	Jane is moving.	contradiction	motion	non_motion_one_hop_jerund	1	None	0
Jane is standing.	Jane is in motion.	contradiction	motion	non_motion_one_hop_jerund	1	None	0
Jane is standing.	Jane is thinking.	neutral	motion	non_motion_one_hop_jerund	2	entailment	0
Jane is standing.	Jane is ruminating.	neutral	motion	non_motion_one_hop_jerund	2	contradiction	0
Jane is standing.	Jane is brainstorming.	neutral	motion	non_motion_one_hop_jerund	2	entailment	0
Jane is sleeping.	Jane is not in motion.	entailment	motion	non_motion_one_hop_jerund	0	neutral	0
Jane is sleeping.	Jane is stationary.	entailment	motion	non_motion_one_hop_jerund	0	contradiction	0
Jane is sleeping.	Jane is not moving.	entailment	motion	non_motion_one_hop_jerund	0	neutral	0
Jane is sleeping.	Jane is not stationary.	contradiction	motion	non_motion_one_hop_jerund	1	neutral	0
Jane is sleeping.	Jane is moving.	contradiction	motion	non_motion_one_hop_jerund	1	contradiction	1
Jane is sleeping.	Jane is in motion.	contradiction	motion	non_motion_one_hop_jerund	1	contradiction	1
Jane is sleeping.	Jane is thinking.	neutral	motion	non_motion_one_hop_jerund	2	entailment	0
Jane is sleeping.	Jane is ruminating.	neutral	motion	non_motion_one_hop_jerund	2	contradiction	0
Jane is sleeping.	Jane is brainstorming.	neutral	motion	non_motion_one_hop_jerund	2	contradiction	0
Jane is sitting.	Jane is not in motion.	entailment	motion	non_motion_one_hop_jerund	0	neutral	0
Jane is sitting.	Jane is stationary.	entailment	motion	non_motion_one_hop_jerund	0	contradiction	0
Jane is sitting.	Jane is not moving.	entailment	motion	non_motion_one_hop_jerund	0	neutral	0
Jane is sitting.	Jane is not stationary.	contradiction	motion	non_motion_one_hop_jerund	1	neutral	0
Jane is sitting.	Jane is moving.	contradiction	motion	non_motion_one_hop_jerund	1	None	0
Jane is sitting.	Jane is in motion.	contradiction	motion	non_motion_one_hop_jerund	1	contradiction	1
Jane is sitting.	Jane is thinking.	neutral	motion	non_motion_one_hop_jerund	2	entailment	0
Jane is sitting.	Jane is ruminating.	neutral	motion	non_motion_one_hop_jerund	2	contradiction	0
Jane is sitting.	Jane is brainstorming.	neutral	motion	non_motion_one_hop_jerund	2	entailment	0
Jane is laying down.	Jane is not in motion.	entailment	motion	non_motion_one_hop_jerund	0	neutral	0
Jane is laying down.	Jane is stationary.	entailment	motion	non_motion_one_hop_jerund	0	contradiction	0
Jane is laying down.	Jane is not moving.	entailment	motion	non_motion_one_hop_jerund	0	neutral	0
Jane is laying down.	Jane is not stationary.	contradiction	motion	non_motion_one_hop_jerund	1	neutral	0
Jane is laying down.	Jane is moving.	contradiction	motion	non_motion_one_hop_jerund	1	contradiction	1
Jane is laying down.	Jane is in motion.	contradiction	motion	non_motion_one_hop_jerund	1	contradiction	1
Jane is laying down.	Jane is thinking.	neutral	motion	non_motion_one_hop_jerund	2	entailment	0
Jane is laying down.	Jane is ruminating.	neutral	motion	non_motion_one_hop_jerund	2	contradiction	0
Jane is laying down.	Jane is brainstorming.	neutral	motion	non_motion_one_hop_jerund	2	contradiction	0
Tom is standing.	Tom is not in motion.	entailment	motion	non_motion_one_hop_jerund	0	neutral	0
Tom is standing.	Tom is stationary.	entailment	motion	non_motion_one_hop_jerund	0	contradiction	0
Tom is standing.	Tom is not moving.	entailment	motion	non_motion_one_hop_jerund	0	neutral	0
